account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,latest_sub_id,latest_sub_start,latest_sub_end,current_plan,current_seats,current_mrr,is_trial_current,has_upgraded,has_downgraded,is_currently_active,current_sub_duration_days,total_subscriptions,first_sub_date,avg_mrr,max_mrr,total_mrr_paid,total_upgrades,total_downgrades,churn_count,latest_churn_date,primary_churn_reason,all_churn_feedback,total_tickets,high_priority_tickets,avg_resolution_hours,avg_satisfaction,total_escalations,avg_first_response_mins,total_feature_events,total_feature_uses,total_usage_seconds,total_errors,beta_feature_uses,has_churned,customer_lifetime_days,customer_lifetime_months,cohort_month,ticket_intensity,error_intensity,lifetime_months_rounded,ticket_segment,engagement_level,used_beta
A-e351e1,Company_62,EdTech,US,2024-09-26,other,Enterprise,33,False,False,S-0509b8,2024-12-26,2024-12-29,Basic,33,627,False,False,False,False,3,5,2024-09-27,699.6,1617,3498,0,0,3.0,2024-12-04,budget,switched to competitor | missing features,4.0,1.0,17.0,3.75,0.0,65.25,29,295,102452,22,3,True,69,2.3,2024-09,1.7391304347826089,0.7586206896551724,2,3-5 Tickets,Low (Bottom 25%),True
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19,ads,Enterprise,5,True,False,S-c41762,2024-12-21,2024-12-30,Enterprise,59,11741,False,False,False,False,9,13,2024-06-29,2498.230769230769,11741,32477,0,0,0.0,,,,5.0,3.0,30.2,5.0,0.0,102.6,70,729,220382,45,8,False,671,22.4,2024-06,0.22321428571428573,0.6428571428571429,22,3-5 Tickets,Power User (Top 25%),True
A-7e0a10,Company_64,FinTech,US,2023-11-18,ads,Enterprise,46,False,False,S-f030d4,2024-12-30,,Enterprise,70,13930,False,False,False,True,477,10,2023-11-29,4111.6,13930,41116,1,0,1.0,2024-09-26,budget,missing features,5.0,5.0,39.4,4.0,0.0,62.6,50,511,173162,35,5,True,313,10.4,2023-11,0.4807692307692307,0.7,10,3-5 Tickets,Medium (25-50%),True
A-118d55,Company_65,Cybersecurity,US,2024-10-22,organic,Basic,8,False,False,S-7452a4,2024-12-30,2024-12-31,Enterprise,29,5771,False,False,False,False,1,12,2024-10-26,1993.25,7164,23919,3,4,2.0,2024-12-27,pricing,too expensive | missing features,5.0,1.0,24.2,4.333333333333333,0.0,56.8,60,599,168143,33,5,True,66,2.2,2024-10,2.2727272727272725,0.55,2,3-5 Tickets,High (50-75%),True
A-526d93,Company_66,HealthTech,FR,2024-04-14,organic,Basic,43,False,False,S-c2a14b,2024-11-08,2024-11-10,Enterprise,43,8557,False,False,False,False,2,9,2024-04-19,4355.666666666667,9751,39201,2,0,3.0,2024-09-25,support,missing features | switched to competitor,5.0,3.0,51.4,3.5,1.0,134.6,56,565,159213,45,5,True,164,5.5,2024-04,0.9090909090909091,0.8035714285714286,6,3-5 Tickets,High (50-75%),True
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,S-c61dc9,2024-12-15,,Basic,19,361,False,False,False,True,492,14,2024-07-07,1343.357142857143,6965,18807,1,1,1.0,2024-11-03,features,,2.0,0.0,45.0,4.0,0.0,82.0,53,528,149124,31,6,True,122,4.1,2024-07,0.48780487804878053,0.5849056603773585,4,1-2 Tickets,High (50-75%),True
A-84ebe4,Company_68,FinTech,US,2023-03-12,ads,Pro,18,True,True,S-6bb2c5,2024-11-18,2024-11-06,Enterprise,36,7164,False,False,False,True,519,11,2023-05-10,2544.909090909091,8955,27994,0,0,2.0,2024-01-20,budget,switched to competitor | missing features,4.0,1.0,29.5,4.0,0.0,135.5,42,396,123655,26,7,True,314,10.5,2023-03,0.38095238095238093,0.6190476190476191,10,3-5 Tickets,Medium (25-50%),True
A-5b4ebb,Company_69,Cybersecurity,UK,2024-07-10,other,Basic,21,True,True,S-0c9fdd,2024-12-16,2024-11-27,Pro,30,1470,False,False,False,True,491,13,2024-07-11,2138.6923076923076,12537,27803,1,0,0.0,,,,5.0,0.0,35.4,4.75,0.0,63.0,70,692,196300,25,6,False,650,21.7,2024-07,0.2304147465437788,0.35714285714285715,22,3-5 Tickets,Power User (Top 25%),True
A-2922b6,Company_70,HealthTech,US,2024-11-14,organic,Basic,15,False,False,S-8dfd77,2024-12-25,2024-12-28,Pro,20,980,False,True,False,True,482,6,2024-12-05,1778.1666666666667,6965,10669,1,0,1.0,2024-12-25,competitor,missing features,2.0,2.0,15.5,4.0,0.0,103.0,37,393,117237,13,2,True,41,1.4,2024-11,1.4285714285714286,0.35135135135135137,1,1-2 Tickets,Low (Bottom 25%),True
A-9b9fe9,Company_71,EdTech,AU,2023-09-28,other,Basic,5,False,False,S-7bd2d7,2024-11-28,2024-03-01,Enterprise,50,9950,False,False,False,True,509,12,2023-10-16,1643.75,9950,19725,0,1,2.0,2024-09-04,features,switched to competitor | too expensive,4.0,2.0,33.5,4.0,0.0,156.5,58,597,196701,22,3,True,342,11.4,2023-09,0.3508771929824561,0.3793103448275862,11,3-5 Tickets,High (50-75%),True
A-a8b49c,Company_72,Cybersecurity,UK,2023-10-06,partner,Basic,7,False,False,S-fbc35d,2024-10-17,,Pro,7,343,False,False,False,True,551,12,2023-10-14,963.9166666666666,4378,11567,1,0,1.0,2024-06-17,features,missing features,1.0,0.0,72.0,4.0,0.0,105.0,54,545,183399,43,1,True,255,8.5,2023-10,0.11764705882352941,0.7962962962962963,8,1-2 Tickets,High (50-75%),True
A-9174e0,Company_73,Cybersecurity,US,2024-12-04,partner,Basic,37,False,False,S-92afb8,2024-12-28,2024-12-14,Enterprise,37,7363,False,True,False,True,479,15,2024-12-06,3598.4,7363,53976,2,0,0.0,,,,2.0,1.0,39.0,5.0,0.0,167.0,69,689,206138,61,6,False,503,16.8,2024-12,0.11904761904761904,0.8840579710144928,17,1-2 Tickets,Power User (Top 25%),True
A-a1bbb6,Company_74,DevTools,CA,2023-04-05,organic,Basic,1,False,False,S-37dc91,2024-10-04,2023-11-13,Pro,15,0,True,False,False,True,564,8,2023-04-17,1800.25,5572,14402,0,0,0.0,,,,3.0,3.0,17.666666666666668,4.0,0.0,120.66666666666667,37,366,118465,20,7,False,1112,37.1,2023-04,0.08086253369272237,0.5405405405405406,37,3-5 Tickets,Low (Bottom 25%),True
A-c45b23,Company_75,FinTech,UK,2023-12-08,partner,Basic,5,False,False,S-2361ec,2024-12-12,2024-12-15,Enterprise,26,5174,False,False,False,False,3,12,2023-12-29,708.6666666666666,5174,8504,0,0,1.0,2024-03-24,support,missing features,3.0,3.0,36.666666666666664,3.0,0.0,51.666666666666664,59,581,181056,30,10,True,107,3.6,2023-12,0.8333333333333333,0.5084745762711864,4,3-5 Tickets,High (50-75%),True
A-02cd81,Company_76,HealthTech,IN,2024-03-28,other,Basic,44,False,False,S-4da459,2024-12-29,2024-08-03,Pro,44,2156,False,False,False,True,478,14,2024-03-28,2354.0,8756,32956,0,0,1.0,2024-04-30,pricing,,3.0,2.0,17.333333333333332,4.5,1.0,84.66666666666667,72,684,219304,28,5,True,33,1.1,2024-03,2.727272727272727,0.3888888888888889,1,3-5 Tickets,Power User (Top 25%),True
A-ee42db,Company_77,EdTech,DE,2023-04-25,ads,Enterprise,13,False,False,S-3c9a70,2024-12-22,,Basic,30,570,False,False,False,True,485,12,2023-05-01,963.9166666666666,5635,11567,1,1,4.0,2024-11-12,pricing,too expensive | missing features | missing features,4.0,2.0,33.75,3.0,0.0,98.25,54,511,150876,33,6,True,567,18.9,2023-04,0.21164021164021166,0.6111111111111112,19,3-5 Tickets,High (50-75%),True
A-432483,Company_78,Cybersecurity,US,2023-02-06,ads,Pro,4,False,False,S-6cdfb7,2024-11-29,2024-09-15,Pro,31,1519,False,False,False,True,508,9,2023-04-02,2868.1111111111113,11940,25813,1,0,0.0,,,,1.0,1.0,51.0,,0.0,128.0,45,451,151460,28,4,False,1170,39.0,2023-02,0.02564102564102564,0.6222222222222222,39,1-2 Tickets,Medium (25-50%),True
A-9208f0,Company_79,EdTech,US,2023-05-11,organic,Pro,1,False,True,S-e5fdf9,2024-08-09,2024-04-03,Basic,17,0,True,False,False,True,620,8,2023-05-15,438.875,2786,3511,1,0,4.0,2024-11-09,features,switched to competitor | too expensive | too expensive | too expensive,8.0,1.0,41.25,3.3333333333333335,1.0,59.75,53,538,158701,31,6,True,548,18.3,2023-05,0.4371584699453552,0.5849056603773585,18,6+ Tickets,High (50-75%),True
A-98a59a,Company_80,FinTech,UK,2023-08-04,partner,Enterprise,56,False,False,S-de3170,2024-10-27,,Pro,56,2744,False,False,False,True,541,10,2023-09-02,3645.6,11144,36456,2,1,1.0,2024-09-11,support,switched to competitor,3.0,2.0,37.333333333333336,4.5,0.0,74.0,44,455,124429,21,8,True,404,13.5,2023-08,0.2222222222222222,0.4772727272727273,14,3-5 Tickets,Medium (25-50%),True
A-fe79a5,Company_81,HealthTech,IN,2024-02-21,ads,Basic,9,True,False,S-9bd0ec,2024-12-26,2024-12-24,Enterprise,9,1791,False,False,False,True,481,10,2024-03-02,1353.2,4577,13532,2,0,0.0,,,,4.0,2.0,28.5,5.0,0.0,61.0,33,335,96672,17,2,False,790,26.3,2024-02,0.1520912547528517,0.5151515151515151,26,3-5 Tickets,Low (Bottom 25%),True
A-726cfa,Company_82,DevTools,US,2023-07-01,partner,Pro,11,False,False,S-fa0d9e,2024-12-16,2024-12-12,Enterprise,38,7562,False,False,False,True,491,19,2023-07-15,1830.6315789473683,7562,34782,2,0,1.0,2024-08-08,support,too expensive,3.0,2.0,35.666666666666664,4.0,0.0,128.33333333333334,98,993,281986,45,15,True,404,13.5,2023-07,0.2222222222222222,0.45918367346938777,14,3-5 Tickets,Power User (Top 25%),True
A-c43359,Company_83,FinTech,US,2024-11-16,organic,Pro,38,False,False,S-eec041,2024-12-22,2024-12-30,Basic,38,722,False,True,False,True,485,8,2024-11-18,1539.0,7562,12312,2,1,2.0,2024-12-19,support,missing features | too expensive,3.0,3.0,26.666666666666668,4.0,0.0,107.33333333333333,47,461,147051,32,5,True,33,1.1,2024-11,2.727272727272727,0.6808510638297872,1,3-5 Tickets,Medium (25-50%),True
A-271f46,Company_84,DevTools,US,2023-02-09,event,Pro,38,False,True,S-3da8ee,2024-11-22,,Enterprise,46,9154,False,False,False,True,515,8,2023-03-29,2450.5,9154,19604,0,0,2.0,2024-08-09,features,missing features,1.0,0.0,36.0,,0.0,79.0,38,373,114563,16,1,True,547,18.2,2023-02,0.054945054945054944,0.42105263157894735,18,1-2 Tickets,Low (Bottom 25%),True
A-157070,Company_85,FinTech,US,2023-11-09,ads,Pro,16,False,False,S-7a9d40,2024-12-18,2024-12-26,Basic,38,722,False,False,False,False,8,16,2023-12-12,1719.125,6965,27506,2,1,2.0,2024-12-27,features,too expensive | too expensive,3.0,1.0,42.333333333333336,3.0,1.0,118.0,71,696,186928,26,7,True,414,13.8,2023-11,0.21739130434782608,0.36619718309859156,14,3-5 Tickets,Power User (Top 25%),True
A-40a557,Company_86,Cybersecurity,AU,2023-12-03,partner,Pro,16,True,False,S-12a13c,2024-12-14,2024-01-16,Enterprise,16,3184,False,False,False,True,493,9,2024-01-11,2591.5555555555557,10945,23324,1,0,1.0,2023-12-08,budget,switched to competitor,7.0,4.0,30.571428571428573,3.6666666666666665,0.0,94.71428571428571,39,402,114217,17,3,True,5,0.2,2023-12,35.0,0.4358974358974359,0,6+ Tickets,Medium (25-50%),True
A-66224b,Company_87,HealthTech,US,2024-10-18,other,Pro,92,True,False,S-d859b7,2024-12-30,2024-12-30,Enterprise,92,0,True,False,False,True,477,12,2024-10-20,5765.333333333333,18308,69184,0,0,0.0,,,,6.0,3.0,39.833333333333336,3.5,0.0,82.5,61,626,185229,29,10,False,550,18.3,2024-10,0.32786885245901637,0.47540983606557374,18,6+ Tickets,High (50-75%),True
A-91e948,Company_88,EdTech,AU,2023-01-29,partner,Basic,41,False,False,S-683e1e,2024-11-09,,Enterprise,41,8159,False,False,False,True,528,7,2023-08-14,3127.714285714286,8159,21894,2,0,0.0,,,,0.0,0.0,,,0.0,,40,404,115260,16,0,False,1178,39.3,2023-01,0.0,0.4,39,No Tickets,Medium (25-50%),False
A-104f1a,Company_89,Cybersecurity,US,2024-08-17,other,Pro,24,False,False,S-2dad6b,2024-12-20,2024-11-28,Basic,34,646,False,False,False,True,487,8,2024-09-02,1577.125,6027,12617,0,0,3.0,2024-12-11,features,too expensive | switched to competitor | missing features,5.0,1.0,33.2,3.75,1.0,50.4,44,438,156949,22,2,True,116,3.9,2024-08,1.2820512820512822,0.5,4,3-5 Tickets,Medium (25-50%),True
A-7988d1,Company_90,Cybersecurity,US,2023-12-20,other,Basic,33,False,False,S-891ad9,2024-12-03,2024-11-16,Basic,33,0,True,False,False,True,504,9,2024-03-12,1188.0,6567,10692,0,0,3.0,2024-12-24,budget,too expensive | missing features | too expensive,3.0,2.0,35.333333333333336,4.333333333333333,0.0,65.33333333333333,46,449,138265,28,7,True,370,12.3,2023-12,0.24390243902439024,0.6086956521739131,12,3-5 Tickets,Medium (25-50%),True
A-faa28c,Company_91,HealthTech,US,2024-01-30,organic,Enterprise,48,False,False,S-92dbcc,2024-12-25,2024-12-26,Pro,48,2352,False,False,False,True,482,14,2024-02-05,4171.714285714285,9552,58404,3,0,2.0,2024-08-20,features,missing features,4.0,2.0,52.25,4.666666666666667,1.0,115.5,59,585,162007,24,5,True,203,6.8,2024-01,0.5882352941176471,0.4067796610169492,7,3-5 Tickets,High (50-75%),True
A-f25509,Company_92,EdTech,US,2024-03-22,other,Enterprise,32,False,False,S-f316d5,2024-12-26,,Basic,57,1083,False,False,True,True,481,5,2024-05-28,3224.4,6368,16122,0,1,3.0,2024-11-10,features,missing features,6.0,4.0,42.666666666666664,4.666666666666667,0.0,116.0,23,229,73603,15,3,True,233,7.8,2024-03,0.7692307692307693,0.6521739130434783,8,6+ Tickets,Low (Bottom 25%),True
A-3a7284,Company_93,FinTech,US,2024-11-17,organic,Enterprise,31,False,False,S-7be036,2024-12-28,2024-12-31,Pro,31,1519,False,True,False,True,479,12,2024-11-28,2959.9166666666665,7761,35519,1,2,1.0,2024-12-26,unknown,missing features,3.0,3.0,56.333333333333336,3.5,0.0,104.33333333333333,60,609,191562,30,9,True,39,1.3,2024-11,2.3076923076923075,0.5,1,3-5 Tickets,High (50-75%),True
A-3a5ad8,Company_94,HealthTech,US,2023-12-05,organic,Enterprise,9,True,False,S-79a9e1,2024-12-25,,Enterprise,22,0,True,False,False,True,482,13,2023-12-18,2207.769230769231,13930,28701,1,1,0.0,,,,4.0,4.0,44.75,4.5,0.0,53.5,52,506,127878,23,7,False,868,28.9,2023-12,0.1384083044982699,0.4423076923076923,29,3-5 Tickets,High (50-75%),True
A-65a46c,Company_95,HealthTech,US,2023-11-04,event,Pro,1,False,False,S-21bd9b,2024-12-24,2024-12-04,Pro,35,1715,False,False,False,True,483,8,2024-03-05,2834.375,15522,22675,2,0,0.0,,,,8.0,6.0,45.125,4.0,0.0,91.125,38,370,115219,21,7,False,899,30.0,2023-11,0.26666666666666666,0.5526315789473685,30,6+ Tickets,Low (Bottom 25%),True
A-8b25f2,Company_96,Cybersecurity,US,2024-02-17,ads,Pro,6,False,True,S-f5ce8e,2024-12-15,2024-10-18,Enterprise,13,2587,False,False,False,True,492,13,2024-02-19,1080.6153846153845,5572,14048,1,2,0.0,,,,2.0,0.0,35.5,4.0,0.0,50.5,54,565,159394,20,6,False,794,26.5,2024-02,0.07547169811320754,0.37037037037037035,26,1-2 Tickets,High (50-75%),True
A-fabe19,Company_97,DevTools,UK,2024-11-11,ads,Enterprise,1,False,False,S-e0a4c5,2024-12-26,2024-12-29,Enterprise,1,0,True,True,False,True,481,7,2024-11-23,2928.1428571428573,6368,20497,2,0,0.0,,,,3.0,3.0,40.666666666666664,4.0,0.0,38.333333333333336,33,337,112966,16,1,False,526,17.5,2024-11,0.17142857142857143,0.48484848484848486,18,3-5 Tickets,Low (Bottom 25%),True
A-adc1f3,Company_98,Cybersecurity,US,2024-08-05,organic,Pro,2,False,False,S-b821f4,2024-12-21,2024-09-16,Enterprise,5,995,False,False,False,True,486,9,2024-08-10,2956.4444444444443,9950,26608,0,0,0.0,,,,3.0,2.0,47.333333333333336,3.5,0.0,65.0,36,334,120133,26,5,False,624,20.8,2024-08,0.14423076923076922,0.7222222222222222,21,3-5 Tickets,Low (Bottom 25%),True
A-503d5a,Company_99,FinTech,US,2023-10-21,other,Enterprise,4,False,True,S-88338a,2024-12-19,,Enterprise,56,11144,False,False,False,True,488,12,2023-10-21,1490.3333333333333,11144,17884,0,1,0.0,,,,9.0,4.0,36.55555555555556,4.0,0.0,81.77777777777777,59,605,211565,32,6,False,913,30.4,2023-10,0.2960526315789474,0.5423728813559322,30,6+ Tickets,High (50-75%),True
A-fd7ad3,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,S-4f43fd,2024-12-26,2024-12-29,Basic,29,551,False,False,False,True,481,10,2024-11-02,383.1,2388,3831,2,0,4.0,2024-12-31,support,missing features | too expensive | switched to competitor,8.0,4.0,48.75,4.166666666666667,1.0,98.125,56,567,171957,42,9,True,60,2.0,2024-11,4.0,0.75,2,6+ Tickets,High (50-75%),True
A-186a44,Company_101,HealthTech,US,2023-08-07,ads,Enterprise,20,False,False,S-d65491,2024-12-17,2024-12-25,Pro,20,0,True,False,False,True,490,14,2023-08-23,1499.2142857142858,9353,20989,1,1,0.0,,,,7.0,5.0,38.285714285714285,3.5,0.0,110.42857142857143,61,614,205539,25,7,False,988,32.9,2023-08,0.2127659574468085,0.4098360655737705,33,6+ Tickets,High (50-75%),True
A-e888d1,Company_102,Cybersecurity,US,2023-03-28,other,Pro,14,False,False,S-80c296,2024-12-19,2024-12-28,Pro,17,833,False,False,False,True,488,11,2023-05-11,1240.5454545454545,3781,13646,1,0,3.0,2024-11-29,budget,missing features | too expensive | switched to competitor,5.0,3.0,43.0,4.0,1.0,104.0,52,552,158087,36,5,True,612,20.4,2023-03,0.2450980392156863,0.6923076923076923,20,3-5 Tickets,High (50-75%),True
A-69fad4,Company_103,FinTech,UK,2023-04-06,ads,Basic,6,False,True,S-e0179e,2024-03-24,2024-08-19,Pro,13,0,True,False,False,True,758,7,2023-07-24,1245.857142857143,4378,8721,0,0,1.0,2024-06-17,support,,4.0,1.0,43.0,3.6666666666666665,0.0,116.75,39,412,124646,24,4,True,438,14.6,2023-04,0.273972602739726,0.6153846153846154,15,3-5 Tickets,Medium (25-50%),True
A-9289f6,Company_104,EdTech,US,2023-05-31,event,Enterprise,1,False,False,S-b81c82,2024-12-17,2023-07-09,Pro,25,1225,False,True,False,True,490,12,2023-07-04,1091.3333333333333,3969,13096,2,0,1.0,2023-08-24,support,too expensive,6.0,3.0,37.5,4.333333333333333,0.0,70.0,68,642,200375,38,7,True,85,2.8,2023-05,2.142857142857143,0.5588235294117647,3,6+ Tickets,Power User (Top 25%),True
A-f19409,Company_105,DevTools,US,2023-03-16,other,Basic,23,False,True,S-2e55e6,2024-12-20,2024-10-31,Basic,35,665,False,False,False,True,487,12,2023-04-22,2844.6666666666665,7960,34136,2,0,2.0,2023-05-25,competitor,too expensive | switched to competitor,3.0,1.0,6.333333333333333,4.0,0.0,103.33333333333333,62,659,209812,31,12,True,70,2.3,2023-03,1.3043478260869565,0.5,2,3-5 Tickets,High (50-75%),True
A-22f2df,Company_106,DevTools,US,2024-12-14,ads,Basic,3,False,False,S-47cfb3,2024-12-30,,Basic,11,209,False,False,False,True,477,9,2024-12-16,827.8888888888889,2989,7451,1,1,0.0,,,,5.0,5.0,44.8,5.0,0.0,71.6,42,429,119127,17,5,False,493,16.4,2024-12,0.30487804878048785,0.40476190476190477,16,3-5 Tickets,Medium (25-50%),True
A-039727,Company_107,EdTech,AU,2024-11-02,organic,Pro,25,False,False,S-e6a17a,2024-12-19,2024-12-30,Enterprise,25,4975,False,True,False,False,11,15,2024-11-07,2428.0,5970,36420,3,2,1.0,2024-12-22,pricing,switched to competitor,0.0,0.0,,,0.0,,74,768,249545,32,3,True,50,1.7,2024-11,0.0,0.43243243243243246,2,No Tickets,Power User (Top 25%),True
A-2e3bad,Company_108,FinTech,CA,2023-08-13,other,Pro,61,False,False,S-3bd427,2024-12-04,2024-12-27,Basic,61,1159,False,False,False,False,23,10,2023-08-19,4587.2,12139,45872,0,0,1.0,2024-03-30,features,missing features,5.0,2.0,31.4,3.5,0.0,107.0,45,435,123738,26,6,True,230,7.7,2023-08,0.6493506493506493,0.5777777777777777,8,3-5 Tickets,Medium (25-50%),True
A-484819,Company_109,HealthTech,US,2023-02-21,organic,Pro,18,False,False,S-ac8fd3,2024-11-13,2024-08-05,Enterprise,18,3582,False,True,False,True,524,8,2023-02-23,2575.5,5174,20604,3,0,2.0,2023-12-29,support,,5.0,3.0,33.2,4.5,0.0,139.6,33,336,116076,20,3,True,311,10.4,2023-02,0.4807692307692307,0.6060606060606061,10,3-5 Tickets,Low (Bottom 25%),True
A-425e76,Company_110,DevTools,UK,2023-05-17,other,Enterprise,8,False,True,S-18b808,2024-08-13,2023-11-01,Enterprise,9,1791,False,False,False,True,616,11,2023-06-21,1555.5454545454545,6368,17111,1,0,4.0,2024-10-22,competitor,missing features | too expensive | too expensive | switched to competitor,5.0,3.0,48.2,3.3333333333333335,1.0,119.2,48,438,136419,24,5,True,524,17.5,2023-05,0.2857142857142857,0.5,18,3-5 Tickets,Medium (25-50%),True
A-e83938,Company_111,DevTools,UK,2023-11-21,other,Pro,2,True,True,S-caca4f,2024-12-06,,Basic,54,1026,False,False,False,True,501,8,2024-02-08,937.875,3184,7503,2,0,3.0,2024-12-29,budget,too expensive | switched to competitor,4.0,0.0,31.0,3.0,0.0,72.5,31,266,87249,18,2,True,404,13.5,2023-11,0.2962962962962963,0.5806451612903226,14,3-5 Tickets,Low (Bottom 25%),True
A-ad296b,Company_112,DevTools,AU,2024-07-15,event,Pro,38,False,False,S-ddc51c,2024-12-09,2024-11-20,Pro,38,1862,False,False,False,True,498,6,2024-07-23,3071.6666666666665,7562,18430,0,0,0.0,,,,3.0,2.0,28.333333333333332,3.6666666666666665,1.0,83.33333333333333,31,294,103805,12,2,False,645,21.5,2024-07,0.13953488372093023,0.3870967741935484,22,3-5 Tickets,Low (Bottom 25%),True
A-e51ec7,Company_113,FinTech,CA,2023-09-23,partner,Enterprise,2,False,False,S-2852dd,2024-12-19,2024-10-31,Enterprise,10,1990,False,False,False,True,488,8,2023-11-27,3009.5,16517,24076,2,1,3.0,2024-04-07,budget,missing features | switched to competitor | too expensive,3.0,1.0,37.0,5.0,0.0,93.33333333333333,40,417,126745,18,4,True,197,6.6,2023-09,0.4545454545454546,0.45,7,3-5 Tickets,Medium (25-50%),True
A-0aaf6e,Company_114,FinTech,US,2024-05-11,organic,Enterprise,3,False,False,S-88d746,2024-12-26,2024-12-15,Enterprise,18,3582,False,False,False,True,481,9,2024-06-16,2676.0,17512,24084,0,0,0.0,,,,5.0,1.0,45.0,4.0,0.0,75.4,57,599,172442,39,6,False,710,23.7,2024-05,0.2109704641350211,0.6842105263157895,24,3-5 Tickets,High (50-75%),True
A-e61e98,Company_115,FinTech,US,2023-10-20,partner,Enterprise,19,False,True,S-05b245,2024-09-01,,Enterprise,34,6766,False,False,False,True,597,9,2023-11-05,1498.2222222222222,6766,13484,2,0,1.0,2024-10-19,features,switched to competitor,6.0,2.0,30.333333333333332,4.6,1.0,88.5,56,527,131994,25,7,True,365,12.2,2023-10,0.49180327868852464,0.44642857142857145,12,6+ Tickets,High (50-75%),True
A-92a333,Company_116,FinTech,US,2023-03-24,event,Enterprise,9,False,False,S-f26ae0,2024-07-04,,Basic,9,171,False,False,False,True,656,6,2023-08-04,1776.5,6567,10659,0,1,0.0,,,,4.0,1.0,23.25,,1.0,58.25,36,364,103645,30,2,False,1124,37.5,2023-03,0.10666666666666667,0.8333333333333334,38,3-5 Tickets,Low (Bottom 25%),True
A-95b24a,Company_117,FinTech,US,2023-06-06,event,Pro,38,False,True,S-c35f78,2024-10-11,,Pro,38,0,True,True,False,True,557,11,2023-07-14,2275.818181818182,8557,25034,4,1,0.0,,,,5.0,4.0,21.2,4.25,0.0,90.4,62,611,188856,34,8,False,1050,35.0,2023-06,0.14285714285714285,0.5483870967741935,35,3-5 Tickets,High (50-75%),True
A-42e5e1,Company_118,DevTools,US,2024-07-09,ads,Pro,1,False,True,S-9f7b07,2024-11-28,2024-08-14,Pro,10,490,False,False,False,True,509,7,2024-07-21,1273.7142857142858,4378,8916,1,1,1.0,2024-10-04,pricing,too expensive,3.0,2.0,29.0,4.0,0.0,81.33333333333333,41,411,116704,41,2,True,87,2.9,2024-07,1.0344827586206897,1.0,3,3-5 Tickets,Medium (25-50%),True
A-7d514c,Company_119,HealthTech,DE,2024-02-03,organic,Enterprise,17,False,False,S-8a46fe,2024-12-05,2024-11-12,Enterprise,17,3383,False,False,False,True,502,9,2024-02-13,2697.1111111111113,8557,24274,2,0,0.0,,,,3.0,2.0,33.333333333333336,5.0,0.0,49.666666666666664,48,502,146707,30,7,False,808,26.9,2024-02,0.11152416356877325,0.625,27,3-5 Tickets,Medium (25-50%),True
